Plant_ID,Category,Common_Name,Green_Acres_URL,Estimate_Confidence,Needs_Green_Acres_Source,Green_Acres_Source_Need_Reason,Mature_Height_ft_est,Mature_Width_ft_est,High_Confidence_Fields,Knowledge_Notes
1,ANNUALS,Alyssum,https://idiggreenacres.com/products/alyssum?variant=13996299354164,High-confidence estimate,FALSE,,0.5,1,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Annual type matched.
1252,TREES,Jujube Ga Bareroot,https://idiggreenacres.com/products/jujube-ga-866-bareroot?variant=44713346367657,Low guesstimate,FALSE,,25,20,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Broad tree category fallback. Verify before buying.
1253,TREES,Jujube Li,https://idiggreenacres.com/products/jujube-li?variant=39534247674025,Low guesstimate,FALSE,,25,20,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Broad tree category fallback. Verify before buying.
1254,TREES,Jujube Li Bareroot,https://idiggreenacres.com/products/jujube-li-bareroot?variant=44713347350697,Low guesstimate,FALSE,,25,20,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Broad tree category fallback. Verify before buying.
1255,TREES,Jujube Sugar Cane Bareroot,https://idiggreenacres.com/products/jujube-sugar-cane-bareroot?variant=13818055721012,Low guesstimate,FALSE,,25,20,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Broad tree category fallback. Verify before buying.
1256,TREES,Kousa Dogwood Satomi,https://idiggreenacres.com/products/kousa-dogwood-satomi?variant=14670383022132,Low guesstimate,FALSE,,25,20,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Broad tree category fallback. Verify before buying.
1257,TREES,Lemon Eureka Standard,https://idiggreenacres.com/products/lemon-eureka-standard?variant=40897886683305,High-confidence estimate,FALSE,,12,10,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Rule matched: \bcitrus\b|lemon\b|orange\b|mandarin\b|lime\b|grapefruit\b|kumquat\b
1258,TREES,Lemon Improved Meyer Espalier Semi Dwarf,https://idiggreenacres.com/products/lemon-improved-meyer-espalier-semi-dwarf?variant=42023788347561,High-confidence estimate,FALSE,,12,10,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Rule matched: \bcitrus\b|lemon\b|orange\b|mandarin\b|lime\b|grapefruit\b|kumquat\b
1259,TREES,Little Ragu Sweet Bay,https://idiggreenacres.com/products/little-ragu-174-sweet-bay?variant=43015725482153,Low guesstimate,FALSE,,25,20,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Broad tree category fallback. Verify before buying.
1260,TREES,Locust Purple Robe,https://idiggreenacres.com/products/locust-purple-robe?variant=14708802879540,Low guesstimate,FALSE,,25,20,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Broad tree category fallback. Verify before buying.
1261,TREES,London Plane Tree Columbia,https://idiggreenacres.com/products/london-plane-tree-columbia?variant=14700191678516,Low guesstimate,FALSE,,25,20,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Broad tree category fallback. Verify before buying.
1262,TREES,Magnolia Ann,https://idiggreenacres.com/products/magnolia-ann?variant=43713945141417,Low guesstimate,FALSE,,35,30,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Large tree category estimate. Verify exact cultivar size.
1263,TREES,Magnolia D D Blanchard,https://idiggreenacres.com/products/magnolia-d-d-blanchard?variant=14680646647860,Low guesstimate,FALSE,,35,30,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Large tree category estimate. Verify exact cultivar size.
1264,TREES,Magnolia Edith Bogue,https://idiggreenacres.com/products/magnolia-edith-bogue?variant=14680677285940,Low guesstimate,FALSE,,35,30,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Large tree category estimate. Verify exact cultivar size.
1265,TREES,Magnolia Jane,https://idiggreenacres.com/products/magnolia-jane?variant=43219070353577,Low guesstimate,FALSE,,35,30,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Large tree category estimate. Verify exact cultivar size.
1266,TREES,Magnolia Little Gem Low Branch,https://idiggreenacres.com/products/magnolia-little-gem-low-branch?variant=13968439115828,Low guesstimate,FALSE,,35,30,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Large tree category estimate. Verify exact cultivar size.
1267,TREES,Magnolia Little Gem Standard Trunk,https://idiggreenacres.com/products/magnolia-little-gem-standard-trunk?variant=14680866816052,Low guesstimate,FALSE,,35,30,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Large tree category estimate. Verify exact cultivar size.
1268,TREES,Mandarin Clementine Standard,https://idiggreenacres.com/products/mandarin-clementine-standard?variant=40898140242089,High-confidence estimate,FALSE,,12,10,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Rule matched: \bcitrus\b|lemon\b|orange\b|mandarin\b|lime\b|grapefruit\b|kumquat\b
1269,TREES,Mediterranean Fan Palm,https://idiggreenacres.com/products/mediterranean-fan-palm?variant=31399999897623,Low guesstimate,FALSE,,25,20,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Broad tree category fallback. Verify before buying.
1270,TREES,Mulberry Assorted Sleeve,https://idiggreenacres.com/products/mulberry-assorted-4-sleeve?variant=43417597214889,Medium guesstimate,FALSE,,25,25,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Mulberry general mature size estimate.
1271,TREES,Nectaplum Spice Zee Bareroot,https://idiggreenacres.com/products/nectaplum-spice-zee-bareroot?variant=13820158935092,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1272,TREES,Nectarine Arctic Babe Miniature Bareroot,https://idiggreenacres.com/products/nectarine-arctic-babe-miniature-bareroot?variant=44713347842217,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1273,TREES,Nectarine Arctic Jay White Bareroot,https://idiggreenacres.com/products/nectarine-arctic-jay-white-bareroot?variant=13818073415732,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1274,TREES,Nectarine Arctic Sprite Miniature,https://idiggreenacres.com/products/nectarine-arctic-sprite-miniature?variant=44846531018921,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1275,TREES,Nectarine Arctic Star Bareroot,https://idiggreenacres.com/products/nectarine-arctic-star-bareroot?variant=44713348825257,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1276,TREES,Nectarine Arctic Star White,https://idiggreenacres.com/products/nectarine-arctic-star-white?variant=39534950777001,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1277,TREES,Nectarine Double Delight,https://idiggreenacres.com/products/nectarine-double-delight?variant=39534962835625,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1278,TREES,Nectarine Double Delight Bareroot,https://idiggreenacres.com/products/nectarine-double-delight-bareroot?variant=44713349447849,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1279,TREES,Nectarine Fantasia,https://idiggreenacres.com/products/nectarine-fantasia?variant=42350306099369,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1280,TREES,Nectarine Fantasia Bareroot,https://idiggreenacres.com/products/nectarine-fantasia-bareroot?variant=44713359147177,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1281,TREES,Nectarine Garden Delight Miniature Bareroot,https://idiggreenacres.com/products/nectarine-garden-delight-miniature-bareroot?variant=44713359999145,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1282,TREES,Nectarine Heavenly White,https://idiggreenacres.com/products/nectarine-heavenly-white?variant=39534999732393,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1283,TREES,Nectarine Heavenly White Bareroot,https://idiggreenacres.com/products/nectarine-heavenly-white-bareroot?variant=44713360490665,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1284,TREES,Nectarine Lizs Late,https://idiggreenacres.com/products/nectarine-lizs-late?variant=39535009136809,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1285,TREES,Nectarine Lizs Late Bareroot,https://idiggreenacres.com/products/nectarine-lizs-late-bareroot?variant=44713360752809,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1286,TREES,Nectarine Miniature Arctic Babe,https://idiggreenacres.com/products/nectarine-miniature-arctic-babe?variant=39535288582313,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1287,TREES,Nectarine Miniature Garden Delight,https://idiggreenacres.com/products/nectarine-miniature-garden-delight?variant=39535297396905,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1288,TREES,Nectarine Miniature Necta Zee,https://idiggreenacres.com/products/nectarine-miniature-necta-zee?variant=39535322071209,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1289,TREES,Nectarine Necta Zee Miniature Bareroot,https://idiggreenacres.com/products/nectarine-necta-zee-miniature-bareroot?variant=44713361014953,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1290,TREES,Nectarine Snow Queen,https://idiggreenacres.com/products/nectarine-snow-queen?variant=39535013462185,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1291,TREES,Nectarine Snow Queen Bareroot,https://idiggreenacres.com/products/nectarine-snow-queen-bareroot?variant=44713361572009,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1292,TREES,Nectarine Sol Dorado Miniature,https://idiggreenacres.com/products/nectarine-sol-dorado-miniature?variant=44846532001961,Medium guesstimate,FALSE,,15,15,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Tree category only. Size needs source. | Stone fruit general mature size estimate.
1293,TREES,Oklahoma Redbud,https://idiggreenacres.com/products/oklahoma-redbud?variant=13927458209844,High-confidence estimate,FALSE,,20,20,Mature_Height_ft_est; Mature_Width_ft_est; Minimum_Spacing_ft_est; Flowers; Flower_Color_Est; Evergreen_Est; Plant_Form_Est; Pool_Suitable_Est; Slope_Suitable_Est; Privacy_Suitable_Est; Plan_Symbol_File; Plan_Symbol_Color,Rule matched: \bredbud\b|cercis
